Year,quarter,Bene_Geo_Desc,Bene_Mdcd_Mdcr_Enrl_Stus,Bene_Race_Desc,Bene_Sex_Desc,Bene_Mdcr_Entlmt_Stus,Bene_Age_Desc,Bene_RUCA_Desc,Total_Bene_TH_Elig,Total_PartB_Enrl,Total_Bene_Telehealth,Pct_Telehealth
2023,4,"Rhode Island","Medicare & Medicaid",All,All,All,All,All,7456,9998,1704,0.2285
2023,4,"Rhode Island","Medicare Only",All,All,All,All,All,54149,66735,8429,0.1557
2023,4,"Rhode Island",All,"American Indian/Alaska Native",All,All,All,All,68,82,11,0.1618
2023,4,"Rhode Island",All,"Asian/Pacific Islander",All,All,All,All,676,1052,62,0.0917
2023,4,"Rhode Island",All,"Black/African American",All,All,All,All,1327,2011,218,0.1643
2023,4,"Rhode Island",All,Hispanic,All,All,All,All,2355,3710.3333333,357,0.1516
2023,4,"Rhode Island",All,"Non-Hispanic White",All,All,All,All,54316,66070,9028,0.1662
2023,4,"Rhode Island",All,Other/Unknown,All,All,All,All,"","","",""
2023,4,"Rhode Island",All,All,Female,All,All,All,35314,42381,6287,0.178
2023,4,"Rhode Island",All,All,Male,All,All,All,26291,34352,3846,0.1463
2023,4,"Rhode Island",All,All,All,Aged,All,All,56257,68570,8703,0.1547
2023,4,"Rhode Island",All,All,All,Disabled,All,All,4886,7685.6666667,1340,0.2743
2023,4,"Rhode Island",All,All,All,ESRD,All,All,462,477.33333333,90,0.1948
2023,4,"Rhode Island",All,All,All,All,0-64,All,5068,7884,1369,0.2701
2023,4,"Rhode Island",All,All,All,All,65-74,All,26086,33717.666667,4178,0.1602
2023,4,"Rhode Island",All,All,All,All,75-84,All,21945,25423.333333,3369,0.1535
2023,4,"Rhode Island",All,All,All,All,"85 and over",All,8506,9708,1217,0.1431
2023,4,"Rhode Island",All,All,All,All,All,Rural,163,200.33333333,29,0.1779
2023,4,"Rhode Island",All,All,All,All,All,Urban,61438,76517.666667,10103,0.1644
2023,4,"South Carolina",All,All,All,All,All,All,495036,606659.33333,39761,0.0803
2023,4,"South Carolina","Medicare & Medicaid",All,All,All,All,All,36042,45579.333333,5030,0.1396
2023,4,"South Carolina","Medicare Only",All,All,All,All,All,458994,561080,34731,0.0757
2023,4,"South Carolina",All,"American Indian/Alaska Native",All,All,All,All,196,267.33333333,16,0.0816
2023,4,"South Carolina",All,"Asian/Pacific Islander",All,All,All,All,3288,4738.6666667,198,0.0602
2023,4,"South Carolina",All,"Black/African American",All,All,All,All,64390,84016.666667,5080,0.0789
2023,4,"South Carolina",All,Hispanic,All,All,All,All,5164,7280.3333333,451,0.0873
2023,4,"South Carolina",All,"Non-Hispanic White",All,All,All,All,408132,492592,32871,0.0805
2023,4,"South Carolina",All,Other/Unknown,All,All,All,All,"","","",""
2023,4,"South Carolina",All,All,Female,All,All,All,281241,335296,24598,0.0875
2023,4,"South Carolina",All,All,Male,All,All,All,213795,271363.33333,15163,0.0709
2023,4,"South Carolina",All,All,All,Aged,All,All,457270,554644,34089,0.0745
2023,4,"South Carolina",All,All,All,Disabled,All,All,33004,47064,4909,0.1487
2023,4,"South Carolina",All,All,All,ESRD,All,All,4762,4951.3333333,763,0.1602
2023,4,"South Carolina",All,All,All,All,0-64,All,35157,49399,5278,0.1501
2023,4,"South Carolina",All,All,All,All,65-74,All,237657,301689.33333,17406,0.0732
2023,4,"South Carolina",All,All,All,All,75-84,All,170377,196885,12306,0.0722
2023,4,"South Carolina",All,All,All,All,"85 and over",All,51845,58686,4771,0.092
2023,4,"South Carolina",All,All,All,All,All,Rural,105393,129924.33333,7680,0.0729
2023,4,"South Carolina",All,All,All,All,All,Urban,389427,476434.66667,32073,0.0824
2023,4,"South Dakota",All,All,All,All,All,All,83397,113773,4874,0.0584
2023,4,"South Dakota","Medicare & Medicaid",All,All,All,All,All,10356,13607.666667,1217,0.1175
2023,4,"South Dakota","Medicare Only",All,All,All,All,All,73041,100165.33333,3657,0.0501
2023,4,"South Dakota",All,"American Indian/Alaska Native",All,All,All,All,3223,4423,260,0.0807
2023,4,"South Dakota",All,"Asian/Pacific Islander",All,All,All,All,398,625.33333333,20,0.0503
2023,4,"South Dakota",All,"Black/African American",All,All,All,All,301,513,24,0.0797
2023,4,"South Dakota",All,Hispanic,All,All,All,All,684,1020,42,0.0614
2023,4,"South Dakota",All,"Non-Hispanic White",All,All,All,All,76390,103682.66667,4370,0.0572
2023,4,"South Dakota",All,Other/Unknown,All,All,All,All,"","","",""
2023,4,"South Dakota",All,All,Female,All,All,All,46484,60003,2663,0.0573
2023,4,"South Dakota",All,All,Male,All,All,All,36913,53770,2211,0.0599
2023,4,"South Dakota",All,All,All,Aged,All,All,76014,103347.33333,3870,0.0509
2023,4,"South Dakota",All,All,All,Disabled,All,All,6655,9657.3333333,873,0.1312
2023,4,"South Dakota",All,All,All,ESRD,All,All,728,768.33333333,131,0.1799
2023,4,"South Dakota",All,All,All,All,0-64,All,6980,10006.666667,938,0.1344
2023,4,"South Dakota",All,All,All,All,65-74,All,43165,61890.333333,2278,0.0528
2023,4,"South Dakota",All,All,All,All,75-84,All,23720,30428,1190,0.0502
2023,4,"South Dakota",All,All,All,All,"85 and over",All,9532,11448,468,0.0491
2023,4,"South Dakota",All,All,All,All,All,Rural,52076,71364.666667,3776,0.0725
2023,4,"South Dakota",All,All,All,All,All,Urban,31316,42394.333333,1097,0.035
2023,4,Tennessee,All,All,All,All,All,All,487440,613332,33138,0.068
2023,4,Tennessee,"Medicare & Medicaid",All,All,All,All,All,53448,68735.666667,6776,0.1268
2023,4,Tennessee,"Medicare Only",All,All,All,All,All,433992,544596.33333,26362,0.0607
2023,4,Tennessee,All,"American Indian/Alaska Native",All,All,All,All,209,288.66666667,13,0.0622
2023,4,Tennessee,All,"Asian/Pacific Islander",All,All,All,All,3412,5267.3333333,204,0.0598
2023,4,Tennessee,All,"Black/African American",All,All,All,All,36202,49289,2849,0.0787
2023,4,Tennessee,All,Hispanic,All,All,All,All,4356,6753.3333333,368,0.0845
2023,4,Tennessee,All,"Non-Hispanic White",All,All,All,All,431010,535325.66667,28792,0.0668
2023,4,Tennessee,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Tennessee,All,All,Female,All,All,All,278670,339310,20562,0.0738
2023,4,Tennessee,All,All,Male,All,All,All,208770,274022,12576,0.0602
2023,4,Tennessee,All,All,All,Aged,All,All,444083,552595,26550,0.0598
2023,4,Tennessee,All,All,All,Disabled,All,All,38771,55905.666667,6011,0.155
2023,4,Tennessee,All,All,All,ESRD,All,All,4586,4831.3333333,577,0.1258
2023,4,Tennessee,All,All,All,All,0-64,All,40830,58187,6252,0.1531
2023,4,Tennessee,All,All,All,All,65-74,All,234418,305604.33333,14848,0.0633
2023,4,Tennessee,All,All,All,All,75-84,All,159099,187731.33333,9070,0.057
2023,4,Tennessee,All,All,All,All,"85 and over",All,53093,61809.333333,2968,0.0559
2023,4,Tennessee,All,All,All,All,All,Rural,164129,206020.33333,9429,0.0574
2023,4,Tennessee,All,All,All,All,All,Urban,322798,406589,23677,0.0733
2023,4,Territories,All,All,All,All,All,All,8959,17875.333333,269,0.03
2023,4,Texas,All,All,All,All,All,All,1397696,1830951.3333,177358,0.1269
2023,4,Texas,"Medicare & Medicaid",All,All,All,All,All,159656,204151,32217,0.2018
2023,4,Texas,"Medicare Only",All,All,All,All,All,1238040,1626800.3333,145141,0.1172
2023,4,Texas,All,"American Indian/Alaska Native",All,All,All,All,1910,2410.6666667,248,0.1298
2023,4,Texas,All,"Asian/Pacific Islander",All,All,All,All,34590,49734.666667,4473,0.1293
2023,4,Texas,All,"Black/African American",All,All,All,All,91969,129597.66667,15217,0.1655
2023,4,Texas,All,Hispanic,All,All,All,All,169735,258189.66667,21020,0.1238
2023,4,Texas,All,"Non-Hispanic White",All,All,All,All,1061979,1338332.3333,131620,0.1239
2023,4,Texas,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Texas,All,All,Female,All,All,All,784485,987122.66667,106197,0.1354
2023,4,Texas,All,All,Male,All,All,All,613211,843828.66667,71161,0.116
2023,4,Texas,All,All,All,Aged,All,All,1280585,1662076.6667,151120,0.118
2023,4,Texas,All,All,All,Disabled,All,All,96588,147243.33333,22624,0.2342
2023,4,Texas,All,All,All,ESRD,All,All,20523,21631.333333,3614,0.1761
2023,4,Texas,All,All,All,All,0-64,All,107239,158944.33333,24397,0.2275
2023,4,Texas,All,All,All,All,65-74,All,677163,932048.66667,82130,0.1213
2023,4,Texas,All,All,All,All,75-84,All,450060,546045,51839,0.1152
2023,4,Texas,All,All,All,All,"85 and over",All,163234,193913.33333,18992,0.1163
2023,4,Texas,All,All,All,All,All,Rural,275252,361516,28536,0.1037
2023,4,Texas,All,All,All,All,All,Urban,1120899,1467153.6667,148661,0.1326
2023,4,Utah,All,All,All,All,All,All,142437,188476.33333,12201,0.0857
2023,4,Utah,"Medicare & Medicaid",All,All,All,All,All,13759,19158.666667,2221,0.1614
2023,4,Utah,"Medicare Only",All,All,All,All,All,128678,169317.66667,9980,0.0776
2023,4,Utah,All,"American Indian/Alaska Native",All,All,All,All,1033,1397.3333333,100,0.0968
2023,4,Utah,All,"Asian/Pacific Islander",All,All,All,All,2297,3528.6666667,156,0.0679
2023,4,Utah,All,"Black/African American",All,All,All,All,651,1004.3333333,77,0.1183
2023,4,Utah,All,Hispanic,All,All,All,All,5625,9176,465,0.0827
2023,4,Utah,All,"Non-Hispanic White",All,All,All,All,128066,166402.66667,10931,0.0854
2023,4,Utah,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Utah,All,All,Female,All,All,All,79207,101958.66667,7227,0.0912
2023,4,Utah,All,All,Male,All,All,All,63230,86517.666667,4974,0.0787
2023,4,Utah,All,All,All,Aged,All,All,131319,172022,9837,0.0749
2023,4,Utah,All,All,All,Disabled,All,All,9871,15102,2175,0.2203
2023,4,Utah,All,All,All,ESRD,All,All,1247,1352.3333333,189,0.1516
2023,4,Utah,All,All,All,All,0-64,All,10441,15783.333333,2275,0.2179
2023,4,Utah,All,All,All,All,65-74,All,67223,92876,5685,0.0846
2023,4,Utah,All,All,All,All,75-84,All,47764,58819,3294,0.069
2023,4,Utah,All,All,All,All,"85 and over",All,17009,20998,947,0.0557
2023,4,Utah,All,All,All,All,All,Rural,30276,41674.666667,2722,0.0899
2023,4,Utah,All,All,All,All,All,Urban,112144,146759.66667,9477,0.0845
2023,4,Vermont,All,All,All,All,All,All,74173,99740.666667,9353,0.1261
2023,4,Vermont,"Medicare & Medicaid",All,All,All,All,All,16345,21454.666667,3235,0.1979
2023,4,Vermont,"Medicare Only",All,All,All,All,All,57828,78286,6118,0.1058
2023,4,Vermont,All,"American Indian/Alaska Native",All,All,All,All,28,39.333333333,"",""
2023,4,Vermont,All,"Asian/Pacific Islander",All,All,All,All,466,688.33333333,46,0.0987
2023,4,Vermont,All,"Black/African American",All,All,All,All,263,435,41,0.1559
2023,4,Vermont,All,Hispanic,All,All,All,All,511,713.66666667,87,0.1703
2023,4,Vermont,All,"Non-Hispanic White",All,All,All,All,68929,92367.666667,8597,0.1247
2023,4,Vermont,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Vermont,All,All,Female,All,All,All,41440,53263,5647,0.1363
2023,4,Vermont,All,All,Male,All,All,All,32733,46477.666667,3706,0.1132
2023,4,Vermont,All,All,All,Aged,All,All,64645,86277.666667,6831,0.1057
2023,4,Vermont,All,All,All,Disabled,All,All,9208,13129.333333,2458,0.2669
2023,4,Vermont,All,All,All,ESRD,All,All,320,333.66666667,64,0.2
2023,4,Vermont,All,All,All,All,0-64,All,9340,13274.666667,2487,0.2663
2023,4,Vermont,All,All,All,All,65-74,All,33114,46634.666667,3849,0.1162
2023,4,Vermont,All,All,All,All,75-84,All,23022,29188.666667,2280,0.099
2023,4,Vermont,All,All,All,All,"85 and over",All,8697,10642.666667,737,0.0847
2023,4,Vermont,All,All,All,All,All,Rural,55463,75136.333333,6829,0.1231
2023,4,Vermont,All,All,All,All,All,Urban,18495,24292.666667,2484,0.1343
2023,4,"Virgin Islands",All,All,All,All,All,All,7370,12767.666667,462,0.0627
2023,4,Virginia,All,All,All,All,All,All,709544,894102.66667,73929,0.1042
2023,4,Virginia,"Medicare & Medicaid",All,All,All,All,All,62649,81894.666667,10534,0.1681
2023,4,Virginia,"Medicare Only",All,All,All,All,All,646895,812208,63395,0.098
2023,4,Virginia,All,"American Indian/Alaska Native",All,All,All,All,276,355,44,0.1594
2023,4,Virginia,All,"Asian/Pacific Islander",All,All,All,All,19008,26942.666667,3240,0.1705
2023,4,Virginia,All,"Black/African American",All,All,All,All,80076,107297.33333,8201,0.1024
2023,4,Virginia,All,Hispanic,All,All,All,All,13561,20365.666667,1645,0.1213
2023,4,Virginia,All,"Non-Hispanic White",All,All,All,All,570129,703863.66667,57688,0.1012
2023,4,Virginia,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Virginia,All,All,Female,All,All,All,405678,497106,45507,0.1122
2023,4,Virginia,All,All,Male,All,All,All,303866,396996.66667,28422,0.0935
2023,4,Virginia,All,All,All,Aged,All,All,661196,826808.33333,63694,0.0963
2023,4,Virginia,All,All,All,Disabled,All,All,42268,60924,9299,0.22
2023,4,Virginia,All,All,All,ESRD,All,All,6080,6370.3333333,936,0.1539
2023,4,Virginia,All,All,All,All,0-64,All,44499,63415.666667,9665,0.2172
2023,4,Virginia,All,All,All,All,65-74,All,330245,436447,33714,0.1021
2023,4,Virginia,All,All,All,All,75-84,All,245207,290517,22823,0.0931
2023,4,Virginia,All,All,All,All,"85 and over",All,89593,103723,7727,0.0862
2023,4,Virginia,All,All,All,All,All,Rural,121230,153981,8593,0.0709
2023,4,Virginia,All,All,All,All,All,Urban,587358,738794.66667,65240,0.1111
2023,4,Washington,All,All,All,All,All,All,483457,682140.66667,63062,0.1304
2023,4,Washington,"Medicare & Medicaid",All,All,All,All,All,61886,93646,10496,0.1696
2023,4,Washington,"Medicare Only",All,All,All,All,All,421571,588494.66667,52566,0.1247
2023,4,Washington,All,"American Indian/Alaska Native",All,All,All,All,4305,6055.3333333,516,0.1199
2023,4,Washington,All,"Asian/Pacific Islander",All,All,All,All,16208,27069.333333,1817,0.1121
2023,4,Washington,All,"Black/African American",All,All,All,All,8191,13627.666667,1417,0.173
2023,4,Washington,All,Hispanic,All,All,All,All,14346,24509,1581,0.1102
2023,4,Washington,All,"Non-Hispanic White",All,All,All,All,420851,580797.33333,54883,0.1304
2023,4,Washington,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Washington,All,All,Female,All,All,All,269311,363921.66667,37194,0.1381
2023,4,Washington,All,All,Male,All,All,All,214146,318219,25868,0.1208
2023,4,Washington,All,All,All,Aged,All,All,442790,617997.66667,53660,0.1212
2023,4,Washington,All,All,All,Disabled,All,All,36347,59583,8321,0.2289
2023,4,Washington,All,All,All,ESRD,All,All,4320,4560,1081,0.2502
2023,4,Washington,All,All,All,All,0-64,All,38224,61634,8820,0.2307
2023,4,Washington,All,All,All,All,65-74,All,215512,324891.66667,28554,0.1325
2023,4,Washington,All,All,All,All,75-84,All,166074,216279.66667,19331,0.1164
2023,4,Washington,All,All,All,All,"85 and over",All,63647,79335.333333,6357,0.0999
2023,4,Washington,All,All,All,All,All,Rural,112547,160431.66667,11819,0.105
2023,4,Washington,All,All,All,All,All,Urban,370755,521342.33333,51214,0.1381
2023,4,"West Virginia",All,All,All,All,All,All,145095,189470.66667,13676,0.0943
2023,4,"West Virginia","Medicare & Medicaid",All,All,All,All,All,28282,37352,4922,0.174
2023,4,"West Virginia","Medicare Only",All,All,All,All,All,116813,152118.66667,8754,0.0749
2023,4,"West Virginia",All,"American Indian/Alaska Native",All,All,All,All,41,57,"",""
2023,4,"West Virginia",All,"Asian/Pacific Islander",All,All,All,All,557,831.66666667,39,0.07
2023,4,"West Virginia",All,"Black/African American",All,All,All,All,2927,4160.6666667,351,0.1199
2023,4,"West Virginia",All,Hispanic,All,All,All,All,809,1147.6666667,86,0.1063
2023,4,"West Virginia",All,"Non-Hispanic White",All,All,All,All,137893,179134.33333,12877,0.0934
2023,4,"West Virginia",All,Other/Unknown,All,All,All,All,"","","",""
2023,4,"West Virginia",All,All,Female,All,All,All,81120,99615.333333,8094,0.0998
2023,4,"West Virginia",All,All,Male,All,All,All,63975,89855.333333,5582,0.0873
2023,4,"West Virginia",All,All,All,Aged,All,All,124474,160045.66667,9861,0.0792
2023,4,"West Virginia",All,All,All,Disabled,All,All,19551,28308,3611,0.1847
2023,4,"West Virginia",All,All,All,ESRD,All,All,1070,1117,204,0.1907
2023,4,"West Virginia",All,All,All,All,0-64,All,19994,28792.333333,3698,0.185
2023,4,"West Virginia",All,All,All,All,65-74,All,66951,89575.666667,5419,0.0809
2023,4,"West Virginia",All,All,All,All,75-84,All,42816,52618,3293,0.0769
2023,4,"West Virginia",All,All,All,All,"85 and over",All,15334,18484.666667,1266,0.0826
2023,4,"West Virginia",All,All,All,All,All,Rural,49301,64679,4077,0.0827
2023,4,"West Virginia",All,All,All,All,All,Urban,95680,124616,9579,0.1001
2023,4,Wisconsin,All,All,All,All,All,All,365045,501193.33333,34198,0.0937
2023,4,Wisconsin,"Medicare & Medicaid",All,All,All,All,All,62678,84178.666667,10860,0.1733
2023,4,Wisconsin,"Medicare Only",All,All,All,All,All,302367,417014.66667,23338,0.0772
2023,4,Wisconsin,All,"American Indian/Alaska Native",All,All,All,All,2186,2924,211,0.0965
2023,4,Wisconsin,All,"Asian/Pacific Islander",All,All,All,All,3627,5965.3333333,302,0.0833
2023,4,Wisconsin,All,"Black/African American",All,All,All,All,8210,11861.666667,1199,0.146
2023,4,Wisconsin,All,Hispanic,All,All,All,All,5557,8670.6666667,636,0.1145
2023,4,Wisconsin,All,"Non-Hispanic White",All,All,All,All,329899,449452.66667,30162,0.0914
2023,4,Wisconsin,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Wisconsin,All,All,Female,All,All,All,204242,268032.33333,20636,0.101
2023,4,Wisconsin,All,All,Male,All,All,All,160803,233161,13562,0.0843
2023,4,Wisconsin,All,All,All,Aged,All,All,321315,438928,24887,0.0775
2023,4,Wisconsin,All,All,All,Disabled,All,All,40226,58547,8811,0.219
2023,4,Wisconsin,All,All,All,ESRD,All,All,3504,3718.3333333,500,0.1427
2023,4,Wisconsin,All,All,All,All,0-64,All,41907,60406,9071,0.2165
2023,4,Wisconsin,All,All,All,All,65-74,All,178482,257989.33333,15079,0.0845
2023,4,Wisconsin,All,All,All,All,75-84,All,103850,133023.33333,7459,0.0718
2023,4,Wisconsin,All,All,All,All,"85 and over",All,40806,49774.666667,2589,0.0634
2023,4,Wisconsin,All,All,All,All,All,Rural,139948,197871.66667,11739,0.0839
2023,4,Wisconsin,All,All,All,All,All,Urban,225054,303226.33333,22454,0.0998
2023,4,Wyoming,All,All,All,All,All,All,68150,98200.333333,4693,0.0689
2023,4,Wyoming,"Medicare & Medicaid",All,All,All,All,All,7427,9791,1148,0.1546
2023,4,Wyoming,"Medicare Only",All,All,All,All,All,60723,88409.333333,3545,0.0584
2023,4,Wyoming,All,"American Indian/Alaska Native",All,All,All,All,656,969.66666667,88,0.1341
2023,4,Wyoming,All,"Asian/Pacific Islander",All,All,All,All,265,426,14,0.0528
2023,4,Wyoming,All,"Black/African American",All,All,All,All,247,437.33333333,22,0.0891
2023,4,Wyoming,All,Hispanic,All,All,All,All,2497,3778.3333333,204,0.0817
2023,4,Wyoming,All,"Non-Hispanic White",All,All,All,All,62302,89285,4172,0.067
2023,4,Wyoming,All,Other/Unknown,All,All,All,All,"","","",""
2023,4,Wyoming,All,All,Female,All,All,All,37546,51052,2655,0.0707
2023,4,Wyoming,All,All,Male,All,All,All,30604,47148.333333,2038,0.0666
2023,4,Wyoming,All,All,All,Aged,All,All,62249,89571,3622,0.0582
2023,4,Wyoming,All,All,All,Disabled,All,All,5511,8198.6666667,994,0.1804
2023,4,Wyoming,All,All,All,ESRD,All,All,390,430.66666667,77,0.1974
2023,4,Wyoming,All,All,All,All,0-64,All,5688,8405,1029,0.1809
2023,4,Wyoming,All,All,All,All,65-74,All,34481,52795.333333,2067,0.0599
2023,4,Wyoming,All,All,All,All,75-84,All,20961,28137.333333,1189,0.0567
2023,4,Wyoming,All,All,All,All,"85 and over",All,7020,8862.6666667,408,0.0581
2023,4,Wyoming,All,All,All,All,All,Rural,47290,69321,3501,0.074
2023,4,Wyoming,All,All,All,All,All,Urban,20853,28869.333333,1192,0.0572
2023,1,Alabama,All,All,All,All,All,Unknown,"","","",""
2023,1,Alaska,All,All,All,All,All,Unknown,"","","",""
2023,1,Arizona,All,All,All,All,All,Unknown,"","","",""
2023,1,Arkansas,All,All,All,All,All,Unknown,"","","",""
2023,1,California,All,All,All,All,All,Unknown,"","","",""
2023,1,Colorado,All,All,All,All,All,Unknown,"","","",""
2023,1,Connecticut,All,All,All,All,All,Unknown,"","","",""
2023,1,Delaware,All,All,All,All,All,Unknown,"","","",""
2023,1,"District Of Columbia",All,All,All,All,All,Unknown,"","","",""
2023,1,Florida,All,All,All,All,All,Unknown,"","","",""
2023,1,Georgia,All,All,All,All,All,Unknown,"","","",""
2023,1,Hawaii,All,All,All,All,All,Unknown,"","","",""
2023,1,Idaho,All,All,All,All,All,Unknown,"","","",""
2023,1,Illinois,All,All,All,All,All,Unknown,"","","",""
2023,1,Indiana,All,All,All,All,All,Unknown,"","","",""
2023,1,Iowa,All,All,All,All,All,Unknown,"","","",""
2023,1,Kansas,All,All,All,All,All,Unknown,"","","",""
2023,1,Kentucky,All,All,All,All,All,Unknown,"","","",""
2023,1,Louisiana,All,All,All,All,All,Unknown,"","","",""
2023,1,Maine,All,All,All,All,All,Unknown,"","","",""
2023,1,Maryland,All,All,All,All,All,Unknown,"","","",""
2023,1,Massachusetts,All,All,All,All,All,Unknown,"","","",""
2023,1,Michigan,All,All,All,All,All,Unknown,"","","",""
2023,1,Minnesota,All,All,All,All,All,Unknown,"","","",""
2023,1,Mississippi,All,All,All,All,All,Unknown,"","","",""
2023,1,Missouri,All,All,All,All,All,Unknown,"","","",""
2023,1,Montana,All,All,All,All,All,Unknown,"","","",""
2023,1,Nebraska,All,All,All,All,All,Unknown,"","","",""
2023,1,Nevada,All,All,All,All,All,Unknown,"","","",""
2023,1,"New Hampshire",All,All,All,All,All,Unknown,"","","",""
2023,1,"New Jersey",All,All,All,All,All,Unknown,"","","",""
2023,1,"New Mexico",All,All,All,All,All,Unknown,"","","",""
2023,1,"New York",All,All,All,All,All,Unknown,"","","",""
2023,1,"North Carolina",All,All,All,All,All,Unknown,"","","",""
2023,1,"North Dakota",All,All,All,All,All,Unknown,"","","",""
2023,1,Ohio,All,All,All,All,All,Unknown,"","","",""
2023,1,Oklahoma,All,All,All,All,All,Unknown,"","","",""
2023,1,Oregon,All,All,All,All,All,Unknown,"","","",""
2023,1,Pennsylvania,All,All,All,All,All,Unknown,"","","",""
2023,1,"Rhode Island",All,All,All,All,All,Unknown,"","","",""
2023,1,"South Carolina",All,All,All,All,All,Unknown,"","","",""
2023,1,"South Dakota",All,All,All,All,All,Unknown,"","","",""
2023,1,Tennessee,All,All,All,All,All,Unknown,"","","",""
2023,1,Texas,All,All,All,All,All,Unknown,"","","",""
2023,1,Utah,All,All,All,All,All,Unknown,"","","",""
2023,1,Vermont,All,All,All,All,All,Unknown,"","","",""
2023,1,Virginia,All,All,All,All,All,Unknown,"","","",""
2023,1,Washington,All,All,All,All,All,Unknown,"","","",""
2023,1,"West Virginia",All,All,All,All,All,Unknown,"","","",""
2023,1,Wisconsin,All,All,All,All,All,Unknown,"","","",""
2023,1,Wyoming,All,All,All,All,All,Unknown,"","","",""
2023,2,Alabama,All,All,All,All,All,Unknown,"","","",""
2023,2,Alaska,All,All,All,All,All,Unknown,"","","",""
2023,2,Arizona,All,All,All,All,All,Unknown,"","","",""
2023,2,Arkansas,All,All,All,All,All,Unknown,"","","",""
2023,2,California,All,All,All,All,All,Unknown,"","","",""
2023,2,Colorado,All,All,All,All,All,Unknown,"","","",""
2023,2,Connecticut,All,All,All,All,All,Unknown,"","","",""
2023,2,Delaware,All,All,All,All,All,Unknown,"","","",""
2023,2,"District Of Columbia",All,All,All,All,All,Unknown,"","","",""
2023,2,Florida,All,All,All,All,All,Unknown,"","","",""
2023,2,Georgia,All,All,All,All,All,Unknown,"","","",""
2023,2,Hawaii,All,All,All,All,All,Unknown,"","","",""
2023,2,Idaho,All,All,All,All,All,Unknown,"","","",""
2023,2,Illinois,All,All,All,All,All,Unknown,"","","",""
2023,2,Indiana,All,All,All,All,All,Unknown,"","","",""
2023,2,Iowa,All,All,All,All,All,Unknown,"","","",""
2023,2,Kansas,All,All,All,All,All,Unknown,"","","",""
2023,2,Kentucky,All,All,All,All,All,Unknown,"","","",""
2023,2,Louisiana,All,All,All,All,All,Unknown,"","","",""
2023,2,Maine,All,All,All,All,All,Unknown,"","","",""
2023,2,Maryland,All,All,All,All,All,Unknown,"","","",""
2023,2,Massachusetts,All,All,All,All,All,Unknown,"","","",""
2023,2,Michigan,All,All,All,All,All,Unknown,"","","",""
2023,2,Minnesota,All,All,All,All,All,Unknown,"","","",""
2023,2,Mississippi,All,All,All,All,All,Unknown,"","","",""
2023,2,Missouri,All,All,All,All,All,Unknown,"","","",""
2023,2,Montana,All,All,All,All,All,Unknown,"","","",""
2023,2,Nebraska,All,All,All,All,All,Unknown,"","","",""
2023,2,Nevada,All,All,All,All,All,Unknown,"","","",""
2023,2,"New Hampshire",All,All,All,All,All,Unknown,"","","",""
2023,2,"New Jersey",All,All,All,All,All,Unknown,"","","",""
2023,2,"New Mexico",All,All,All,All,All,Unknown,"","","",""
2023,2,"New York",All,All,All,All,All,Unknown,"","","",""
2023,2,"North Carolina",All,All,All,All,All,Unknown,"","","",""
2023,2,"North Dakota",All,All,All,All,All,Unknown,"","","",""
2023,2,Ohio,All,All,All,All,All,Unknown,"","","",""
2023,2,Oklahoma,All,All,All,All,All,Unknown,"","","",""
2023,2,Oregon,All,All,All,All,All,Unknown,"","","",""
2023,2,Pennsylvania,All,All,All,All,All,Unknown,"","","",""
2023,2,"Rhode Island",All,All,All,All,All,Unknown,"","","",""
2023,2,"South Carolina",All,All,All,All,All,Unknown,"","","",""
2023,2,"South Dakota",All,All,All,All,All,Unknown,"","","",""
2023,2,Tennessee,All,All,All,All,All,Unknown,"","","",""
2023,2,Texas,All,All,All,All,All,Unknown,"","","",""
2023,2,Utah,All,All,All,All,All,Unknown,"","","",""
2023,2,Vermont,All,All,All,All,All,Unknown,"","","",""
2023,2,Virginia,All,All,All,All,All,Unknown,"","","",""
2023,2,Washington,All,All,All,All,All,Unknown,"","","",""
2023,2,"West Virginia",All,All,All,All,All,Unknown,"","","",""
2023,2,Wisconsin,All,All,All,All,All,Unknown,"","","",""
2023,2,Wyoming,All,All,All,All,All,Unknown,"","","",""
2023,3,Alabama,All,All,All,All,All,Unknown,"","","",""
2023,3,Alaska,All,All,All,All,All,Unknown,"","","",""
2023,3,Arizona,All,All,All,All,All,Unknown,"","","",""
2023,3,Arkansas,All,All,All,All,All,Unknown,"","","",""
2023,3,California,All,All,All,All,All,Unknown,"","","",""
2023,3,Colorado,All,All,All,All,All,Unknown,"","","",""
2023,3,Connecticut,All,All,All,All,All,Unknown,"","","",""
2023,3,Delaware,All,All,All,All,All,Unknown,"","","",""
2023,3,"District Of Columbia",All,All,All,All,All,Unknown,"","","",""
2023,3,Florida,All,All,All,All,All,Unknown,"","","",""
2023,3,Georgia,All,All,All,All,All,Unknown,"","","",""
2023,3,Hawaii,All,All,All,All,All,Unknown,"","","",""
2023,3,Idaho,All,All,All,All,All,Unknown,"","","",""
2023,3,Illinois,All,All,All,All,All,Unknown,"","","",""
